timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1742003735142,200,02-Search,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario1-Search- jp@gc - Ultimate Thread Group 1-50,,true,,3441,971,18,29,null,0,2084,0
1742003737225,200,3-Searrch for Item,200,,Scenario1-Search- jp@gc - Ultimate Thread Group 1-50,text,true,,3441,971,18,29,https://petstore.octoperf.com/actions/Catalog.action;jsessionid=154FEE87D60B4880EDADEB52C4C774F5,200,0,0
1742003736506,1011,01- Open URL,200,"Number of samples in transaction : 2, number of failing samples : 0",Scenario1-Search- jp@gc - Ultimate Thread Group 1-52,,true,,6438,1094,18,29,null,0,2,604
1742003736507,804,1-Open Pets Store,200,,Scenario1-Search- jp@gc - Ultimate Thread Group 1-52,text,true,,1452,512,18,28,https://petstore.octoperf.com/,804,0,604
1742003737312,207,2-Enter the store,200,,Scenario1-Search- jp@gc - Ultimate Thread Group 1-52,text,true,,4986,582,18,29,https://petstore.octoperf.com/actions/Catalog.action,204,0,0
1742003736632,989,01- Open URL,200,"Number of samples in transaction : 2, number of failing samples : 0",Scenario1-Search- jp@gc - Ultimate Thread Group 1-45,,true,,7116,988,19,30,null,0,2,588
1742003736633,793,1-Open Pets Store,200,,Scenario1-Search- jp@gc - Ultimate Thread Group 1-45,text,true,,1452,459,18,29,https://petstore.octoperf.com/,793,0,588
1742003737427,196,2-Enter the store,200,,Scenario1-Search- jp@gc - Ultimate Thread Group 1-45,text,true,,5664,529,19,30,https://petstore.octoperf.com/actions/Catalog.action,193,0,0
1742003736660,977,01- Open URL,200,"Number of samples in transaction : 2, number of failing samples : 0",Scenario1-Search- jp@gc - Ultimate Thread Group 1-58,,true,,6442,1094,19,30,null,0,2,595
1742003736661,789,1-Open Pets Store,200,,Scenario1-Search- jp@gc - Ultimate Thread Group 1-58,text,true,,1452,512,18,29,https://petstore.octoperf.com/,789,0,595
1742003737451,188,2-Enter the store,200,,Scenario1-Search- jp@gc - Ultimate Thread Group 1-58,text,true,,4990,582,19,30,https://petstore.octoperf.com/actions/Catalog.action,188,0,0
1742003735450,194,02-Search,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario1-Search- jp@gc - Ultimate Thread Group 1-56,,true,,3441,971,19,30,null,0,2093,0
1742003737543,194,3-Searrch for Item,200,,Scenario1-Search- jp@gc - Ultimate Thread Group 1-56,text,true,,3441,971,19,30,https://petstore.octoperf.com/actions/Catalog.action;jsessionid=154FEE87D60B4880EDADEB52C4C774F5,194,0,0
1742003736865,966,01- Open URL,200,"Number of samples in transaction : 2, number of failing samples : 0",Scenario1-Search- jp@gc - Ultimate Thread Group 1-51,,true,,6439,1094,19,30,null,0,2,589
1742003736866,779,1-Open Pets Store,200,,Scenario1-Search- jp@gc - Ultimate Thread Group 1-51,text,true,,1452,512,19,30,https://petstore.octoperf.com/,779,0,589
1742003737646,187,2-Enter the store,200,,Scenario1-Search- jp@gc - Ultimate Thread Group 1-51,text,true,,4987,582,19,30,https://petstore.octoperf.com/actions/Catalog.action,186,0,0
1742003735631,191,02-Search,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario1-Search- jp@gc - Ultimate Thread Group 1-49,,true,,3445,975,19,30,null,0,2011,0
1742003737642,191,3-Searrch for Item,200,,Scenario1-Search- jp@gc - Ultimate Thread Group 1-49,text,true,,3445,975,19,30,https://petstore.octoperf.com/actions/Catalog.action;jsessionid=154FEE87D60B4880EDADEB52C4C774F5,191,0,0
1742003735846,188,02-Search,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario1-Search- jp@gc - Ultimate Thread Group 1-55,,true,,3442,972,19,30,null,0,2033,0
1742003737879,188,3-Searrch for Item,200,,Scenario1-Search- jp@gc - Ultimate Thread Group 1-55,text,true,,3442,972,19,30,https://petstore.octoperf.com/actions/Catalog.action;jsessionid=154FEE87D60B4880EDADEB52C4C774F5,188,0,0
1742003732854,196,03-02-Click Sign in,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario3- Add to cart- jp@gc - Ultimate Thread Group 3-8,,true,,4097,616,2,30,null,0,5041,0
1742003737896,196,03-02-Click sign in,200,,Scenario3- Add to cart- jp@gc - Ultimate Thread Group 3-8,text,true,,4097,616,2,30,https://petstore.octoperf.com/actions/Account.action?signonForm=,194,0,0
1742003737134,979,01- Open URL,200,"Number of samples in transaction : 2, number of failing samples : 0",Scenario1-Search- jp@gc - Ultimate Thread Group 1-57,,true,,6438,1094,20,31,null,0,1,601
1742003737135,792,1-Open Pets Store,200,,Scenario1-Search- jp@gc - Ultimate Thread Group 1-57,text,true,,1452,512,19,30,https://petstore.octoperf.com/,792,0,601
1742003737927,187,2-Enter the store,200,,Scenario1-Search- jp@gc - Ultimate Thread Group 1-57,text,true,,4986,582,20,31,https://petstore.octoperf.com/actions/Catalog.action,183,0,0
1742003737125,1000,01- Open URL,200,"Number of samples in transaction : 2, number of failing samples : 0",Scenario1-Search- jp@gc - Ultimate Thread Group 1-44,,true,,7116,988,20,31,null,0,2,611
1742003737125,803,1-Open Pets Store,200,,Scenario1-Search- jp@gc - Ultimate Thread Group 1-44,text,true,,1452,459,19,30,https://petstore.octoperf.com/,803,0,611
1742003737929,197,2-Enter the store,200,,Scenario1-Search- jp@gc - Ultimate Thread Group 1-44,text,true,,5664,529,20,31,https://petstore.octoperf.com/actions/Catalog.action,188,0,0
1742003737315,811,02_01_OpenURL,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario2-View Details- jp@gc - Ultimate Thread Group 2-22,,true,,5664,529,9,31,null,0,2,616
1742003737316,811,02_01_OpenURL,200,,Scenario2-View Details- jp@gc - Ultimate Thread Group 2-22,text,true,,5664,529,9,31,https://petstore.octoperf.com/actions/Catalog.action,811,0,616
1742003733103,186,02_02_Click on Category,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario2-View Details- jp@gc - Ultimate Thread Group 2-27,,true,,4212,634,10,32,null,0,5058,0
1742003738162,186,02_02_Click on Category,200,,Scenario2-View Details- jp@gc - Ultimate Thread Group 2-27,text,true,,4212,634,10,32,https://petstore.octoperf.com/actions/Catalog.action?viewCategory=&categoryId=DOGS,185,0,0
1742003736128,189,02-Search,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario1-Search- jp@gc - Ultimate Thread Group 1-48,,true,,4081,971,20,32,null,0,2046,0
1742003738174,189,3-Searrch for Item,200,,Scenario1-Search- jp@gc - Ultimate Thread Group 1-48,text,true,,4081,971,20,32,https://petstore.octoperf.com/actions/Catalog.action;jsessionid=154FEE87D60B4880EDADEB52C4C774F5,189,0,0
1742003737426,975,01- Open URL,200,"Number of samples in transaction : 2, number of failing samples : 0",Scenario1-Search- jp@gc - Ultimate Thread Group 1-50,,true,,6438,1094,20,32,null,0,1,596
1742003737427,789,1-Open Pets Store,200,,Scenario1-Search- jp@gc - Ultimate Thread Group 1-50,text,true,,1452,512,20,31,https://petstore.octoperf.com/,789,0,596
1742003738216,186,2-Enter the store,200,,Scenario1-Search- jp@gc - Ultimate Thread Group 1-50,text,true,,4986,582,20,32,https://petstore.octoperf.com/actions/Catalog.action,184,0,0
1742003737616,959,01- Open URL,200,"Number of samples in transaction : 2, number of failing samples : 0",Scenario1-Search- jp@gc - Ultimate Thread Group 1-43,,true,,7116,988,20,32,null,0,2,578
1742003737617,773,1-Open Pets Store,200,,Scenario1-Search- jp@gc - Ultimate Thread Group 1-43,text,true,,1452,459,20,32,https://petstore.octoperf.com/,773,0,578
1742003738390,186,2-Enter the store,200,,Scenario1-Search- jp@gc - Ultimate Thread Group 1-43,text,true,,5664,529,20,32,https://petstore.octoperf.com/actions/Catalog.action,184,0,0
1742003736386,193,02-Search,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario1-Search- jp@gc - Ultimate Thread Group 1-54,,true,,3441,971,21,33,null,0,2057,0
1742003738442,193,3-Searrch for Item,200,,Scenario1-Search- jp@gc - Ultimate Thread Group 1-54,text,true,,3441,971,21,33,https://petstore.octoperf.com/actions/Catalog.action;jsessionid=154FEE87D60B4880EDADEB52C4C774F5,192,0,0
1742003737737,951,01- Open URL,200,"Number of samples in transaction : 2, number of failing samples : 0",Scenario1-Search- jp@gc - Ultimate Thread Group 1-56,,true,,6438,1094,21,33,null,0,2,581
1742003737738,764,1-Open Pets Store,200,,Scenario1-Search- jp@gc - Ultimate Thread Group 1-56,text,true,,1452,512,20,32,https://petstore.octoperf.com/,764,0,581
1742003738502,187,2-Enter the store,200,,Scenario1-Search- jp@gc - Ultimate Thread Group 1-56,text,true,,4986,582,21,33,https://petstore.octoperf.com/actions/Catalog.action,186,0,0
1742003736482,195,02-Search,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario1-Search- jp@gc - Ultimate Thread Group 1-61,,true,,3441,971,21,33,null,0,2021,0
1742003738502,195,3-Searrch for Item,200,,Scenario1-Search- jp@gc - Ultimate Thread Group 1-61,text,true,,3441,971,21,33,https://petstore.octoperf.com/actions/Catalog.action;jsessionid=154FEE87D60B4880EDADEB52C4C774F5,195,0,0
1742003737833,940,01- Open URL,200,"Number of samples in transaction : 2, number of failing samples : 0",Scenario1-Search- jp@gc - Ultimate Thread Group 1-49,,true,,6442,1094,21,33,null,0,2,571
1742003737834,759,1-Open Pets Store,200,,Scenario1-Search- jp@gc - Ultimate Thread Group 1-49,text,true,,1452,512,20,32,https://petstore.octoperf.com/,759,0,571
1742003738593,181,2-Enter the store,200,,Scenario1-Search- jp@gc - Ultimate Thread Group 1-49,text,true,,4990,582,21,33,https://petstore.octoperf.com/actions/Catalog.action,181,0,0
1742003736658,195,02-Search,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario1-Search- jp@gc - Ultimate Thread Group 1-47,,true,,3445,975,21,33,null,0,2080,0
1742003738736,195,3-Searrch for Item,200,,Scenario1-Search- jp@gc - Ultimate Thread Group 1-47,text,true,,3445,975,21,33,https://petstore.octoperf.com/actions/Catalog.action;jsessionid=154FEE87D60B4880EDADEB52C4C774F5,195,0,0
1742003736710,188,02-Search,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario1-Search- jp@gc - Ultimate Thread Group 1-60,,true,,3442,972,21,33,null,0,2096,0
1742003738805,188,3-Searrch for Item,200,,Scenario1-Search- jp@gc - Ultimate Thread Group 1-60,text,true,,3442,972,21,33,https://petstore.octoperf.com/actions/Catalog.action;jsessionid=154FEE87D60B4880EDADEB52C4C774F5,188,0,0
1742003738067,936,01- Open URL,200,"Number of samples in transaction : 2, number of failing samples : 0",Scenario1-Search- jp@gc - Ultimate Thread Group 1-55,,true,,6439,1094,21,33,null,0,2,560
1742003738068,747,1-Open Pets Store,200,,Scenario1-Search- jp@gc - Ultimate Thread Group 1-55,text,true,,1452,512,21,33,https://petstore.octoperf.com/,747,0,560
1742003738815,189,2-Enter the store,200,,Scenario1-Search- jp@gc - Ultimate Thread Group 1-55,text,true,,4987,582,21,33,https://petstore.octoperf.com/actions/Catalog.action,186,0,0
1742003738106,967,01- Open URL,200,"Number of samples in transaction : 2, number of failing samples : 0",Scenario1-Search- jp@gc - Ultimate Thread Group 1-42,,true,,7116,988,21,33,null,0,2,592
1742003738107,777,1-Open Pets Store,200,,Scenario1-Search- jp@gc - Ultimate Thread Group 1-42,text,true,,1452,459,21,33,https://petstore.octoperf.com/,777,0,592
1742003738884,190,2-Enter the store,200,,Scenario1-Search- jp@gc - Ultimate Thread Group 1-42,text,true,,5664,529,21,33,https://petstore.octoperf.com/actions/Catalog.action,189,0,0
1742003738318,794,02_01_OpenURL,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario2-View Details- jp@gc - Ultimate Thread Group 2-21,,true,,5664,529,10,34,null,0,1,588
1742003738318,794,02_01_OpenURL,200,,Scenario2-View Details- jp@gc - Ultimate Thread Group 2-21,text,true,,5664,529,10,34,https://petstore.octoperf.com/actions/Catalog.action,792,0,588
1742003736998,203,02-Search,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario1-Search- jp@gc - Ultimate Thread Group 1-53,,true,,4081,971,22,34,null,0,2085,0
1742003739082,203,3-Searrch for Item,200,,Scenario1-Search- jp@gc - Ultimate Thread Group 1-53,text,true,,4081,971,22,34,https://petstore.octoperf.com/actions/Catalog.action;jsessionid=154FEE87D60B4880EDADEB52C4C774F5,203,0,0
1742003734134,190,02_02_Click on Category,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario2-View Details- jp@gc - Ultimate Thread Group 2-26,,true,,3666,635,11,35,null,0,5003,0
1742003739136,190,02_02_Click on Category,200,,Scenario2-View Details- jp@gc - Ultimate Thread Group 2-26,text,true,,3666,635,11,35,https://petstore.octoperf.com/actions/Catalog.action?viewCategory=&categoryId=BIRDS,190,0,0
1742003738362,966,01- Open URL,200,"Number of samples in transaction : 2, number of failing samples : 0",Scenario1-Search- jp@gc - Ultimate Thread Group 1-48,,true,,6438,1094,22,35,null,0,1,569
1742003738363,768,1-Open Pets Store,200,,Scenario1-Search- jp@gc - Ultimate Thread Group 1-48,text,true,,1452,512,22,34,https://petstore.octoperf.com/,768,0,569
1742003739131,198,2-Enter the store,200,,Scenario1-Search- jp@gc - Ultimate Thread Group 1-48,text,true,,4986,582,22,35,https://petstore.octoperf.com/actions/Catalog.action,198,0,0
1742003737119,197,02-Search,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario1-Search- jp@gc - Ultimate Thread Group 1-46,,true,,3441,971,22,35,null,0,2051,0
1742003739168,197,3-Searrch for Item,200,,Scenario1-Search- jp@gc - Ultimate Thread Group 1-46,text,true,,3441,971,22,35,https://petstore.octoperf.com/actions/Catalog.action;jsessionid=154FEE87D60B4880EDADEB52C4C774F5,197,0,0
1742003737232,189,02-Search,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario1-Search- jp@gc - Ultimate Thread Group 1-59,,true,,3441,971,22,35,null,0,2035,0
1742003739266,189,3-Searrch for Item,200,,Scenario1-Search- jp@gc - Ultimate Thread Group 1-59,text,true,,3441,971,22,35,https://petstore.octoperf.com/actions/Catalog.action;jsessionid=154FEE87D60B4880EDADEB52C4C774F5,189,0,0
1742003738594,946,01- Open URL,200,"Number of samples in transaction : 2, number of failing samples : 0",Scenario1-Search- jp@gc - Ultimate Thread Group 1-41,,true,,7116,988,22,35,null,0,1,567
1742003738594,751,1-Open Pets Store,200,,Scenario1-Search- jp@gc - Ultimate Thread Group 1-41,text,true,,1452,459,22,35,https://petstore.octoperf.com/,751,0,567
1742003739346,195,2-Enter the store,200,,Scenario1-Search- jp@gc - Ultimate Thread Group 1-41,text,true,,5664,529,22,35,https://petstore.octoperf.com/actions/Catalog.action,186,0,0
1742003738635,949,01- Open URL,200,"Number of samples in transaction : 2, number of failing samples : 0",Scenario1-Search- jp@gc - Ultimate Thread Group 1-54,,true,,6438,1094,23,36,null,0,1,570
1742003738636,757,1-Open Pets Store,200,,Scenario1-Search- jp@gc - Ultimate Thread Group 1-54,text,true,,1452,512,22,35,https://petstore.octoperf.com/,757,0,570
1742003739393,192,2-Enter the store,200,,Scenario1-Search- jp@gc - Ultimate Thread Group 1-54,text,true,,4986,582,23,36,https://petstore.octoperf.com/actions/Catalog.action,190,0,0
1742003738697,969,01- Open URL,200,"Number of samples in transaction : 2, number of failing samples : 0",Scenario1-Search- jp@gc - Ultimate Thread Group 1-61,,true,,6438,1094,23,37,null,0,0,591
1742003738697,777,1-Open Pets Store,200,,Scenario1-Search- jp@gc - Ultimate Thread Group 1-61,text,true,,1452,512,22,35,https://petstore.octoperf.com/,777,0,591
1742003739474,192,2-Enter the store,200,,Scenario1-Search- jp@gc - Ultimate Thread Group 1-61,text,true,,4986,582,23,37,https://petstore.octoperf.com/actions/Catalog.action,188,0,0
1742003737519,192,02-Search,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario1-Search- jp@gc - Ultimate Thread Group 1-52,,true,,3445,975,23,37,null,0,2057,0
1742003739575,192,3-Searrch for Item,200,,Scenario1-Search- jp@gc - Ultimate Thread Group 1-52,text,true,,3445,975,23,37,https://petstore.octoperf.com/actions/Catalog.action;jsessionid=154FEE87D60B4880EDADEB52C4C774F5,192,0,0
1742003737639,197,02-Search,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario1-Search- jp@gc - Ultimate Thread Group 1-58,,true,,4081,971,23,37,null,0,2019,0
1742003739657,197,3-Searrch for Item,200,,Scenario1-Search- jp@gc - Ultimate Thread Group 1-58,text,true,,4081,971,23,37,https://petstore.octoperf.com/actions/Catalog.action;jsessionid=154FEE87D60B4880EDADEB52C4C774F5,197,0,0
1742003737623,196,02-Search,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario1-Search- jp@gc - Ultimate Thread Group 1-45,,true,,3442,972,23,37,null,0,2051,0
1742003739673,196,3-Searrch for Item,200,,Scenario1-Search- jp@gc - Ultimate Thread Group 1-45,text,true,,3442,972,23,37,https://petstore.octoperf.com/actions/Catalog.action;jsessionid=154FEE87D60B4880EDADEB52C4C774F5,196,0,0
1742003738932,970,01- Open URL,200,"Number of samples in transaction : 2, number of failing samples : 0",Scenario1-Search- jp@gc - Ultimate Thread Group 1-47,,true,,6442,1094,23,37,null,0,3,593
1742003738933,781,1-Open Pets Store,200,,Scenario1-Search- jp@gc - Ultimate Thread Group 1-47,text,true,,1452,512,23,37,https://petstore.octoperf.com/,781,0,593
1742003739715,189,2-Enter the store,200,,Scenario1-Search- jp@gc - Ultimate Thread Group 1-47,text,true,,4990,582,23,37,https://petstore.octoperf.com/actions/Catalog.action,189,0,0
1742003738994,971,01- Open URL,200,"Number of samples in transaction : 2, number of failing samples : 0",Scenario1-Search- jp@gc - Ultimate Thread Group 1-60,,true,,6439,1094,23,37,null,0,2,597
1742003738994,785,1-Open Pets Store,200,,Scenario1-Search- jp@gc - Ultimate Thread Group 1-60,text,true,,1452,512,23,37,https://petstore.octoperf.com/,785,0,597
1742003739780,186,2-Enter the store,200,,Scenario1-Search- jp@gc - Ultimate Thread Group 1-60,text,true,,4987,582,23,37,https://petstore.octoperf.com/actions/Catalog.action,185,0,0
1742003739318,750,02_01_OpenURL,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario2-View Details- jp@gc - Ultimate Thread Group 2-20,,true,,5664,529,11,37,null,0,2,561
